UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
100000,,,,,,,,,,,,
,1200000,1200000,1200000,1200000,42355,0,0,0,3022000,601000,5019000,42355
,1200000,1200000,1200000,1200000,43329,0,0,0,4282000,853000,5019000,43329
,1200000,1200000,1200000,1200000,43329,0,0,0,4282000,853000,5019000,43329
,1200000,1200000,1200000,1200000,43816,0,0,0,4282000,853000,5019000,43816
,1200000,1200000,1200000,1200000,43816,0,0,0,4461000,888000,5019000,43816
,1200000,1200000,1200000,1200000,43329,0,0,0,4461000,888000,5019000,43329
,1200000,1200000,1200000,1200000,44303,0,0,0,4461000,888000,5019000,44303
,1200000,1200000,1200000,1200000,43816,0,0,0,4461000,888000,5019000,43816
,1200000,1200000,1200000,1200000,43816,0,0,0,4461000,888000,5019000,43816
,1200000,1200000,1200000,1200000,43329,0,0,0,4465000,890000,5019000,43329
,1200000,1200000,1200000,1200000,44303,0,0,0,4465000,890000,5019000,44303
,1200000,1200000,1200000,1200000,45277,0,0,0,4465000,890000,5019000,45277
,1200000,1200000,1200000,1200000,44303,0,0,0,4469000,890000,5019000,44303
,1200000,1200000,1200000,1200000,43329,0,0,0,4469000,890000,5019000,43329
,1200000,1200000,1200000,1200000,44303,0,0,0,4469000,890000,5019000,44303
,1200000,1200000,1200000,1200000,43816,0,0,0,4465000,889000,5019000,43816
,1200000,1200000,1200000,1200000,43329,0,0,0,4465000,889000,5019000,43329
,1200000,1200000,1200000,1200000,45277,0,0,0,4465000,889000,5019000,45277
,1200000,1200000,1200000,1200000,45277,0,0,0,4465000,889000,5019000,45277
,1200000,1200000,1200000,1200000,44303,0,0,0,4465000,889000,5019000,44303
,1200000,1200000,1200000,1200000,43329,0,0,0,4477000,892000,5019000,43329
,1200000,1200000,1200000,1200000,44303,0,0,0,4477000,892000,5019000,44303
,1200000,1200000,1200000,1200000,44790,0,0,0,4477000,892000,5019000,44790
,1200000,1200000,1200000,1200000,44303,0,0,0,4477000,891000,5019000,44303
,1200000,1200000,1200000,1200000,44303,0,0,0,4477000,891000,5019000,44303
,1200000,1200000,1200000,1200000,44303,0,0,0,4465000,891000,5019000,44303
,1200000,1200000,1200000,1200000,45277,0,0,0,4465000,890000,5019000,45277
,1200000,1200000,1200000,1200000,44790,0,0,0,4465000,890000,5019000,44790
,1200000,1200000,1200000,1200000,44790,0,0,0,4465000,890000,5019000,44790
,1200000,1200000,1200000,1200000,44790,0,0,0,4465000,890000,5019000,44790
,1200000,1200000,1200000,1200000,44790,0,0,0,4465000,890000,5019000,44790
,1200000,1200000,1200000,1200000,44303,0,0,0,4473000,891000,5019000,44303
,1200000,1200000,1200000,1200000,45764,0,0,0,4473000,891000,5019000,45764
,1200000,1200000,1200000,1200000,45277,0,0,0,4473000,891000,5019000,45277
,1200000,1200000,1200000,1200000,45277,0,0,0,4473000,891000,5019000,45277
,1200000,1200000,1200000,1200000,45277,0,0,0,4473000,891000,5019000,45277
,1200000,1200000,1200000,1200000,45764,0,0,0,4439000,884000,5019000,45764
,1200000,1200000,1200000,1200000,45277,0,0,0,4439000,884000,5019000,45277
,1200000,1200000,1200000,1200000,45277,0,0,0,4439000,884000,5019000,45277
,1200000,1200000,1200000,1200000,44303,0,0,0,4465000,889000,5010000,44303
,1200000,1200000,1200000,1200000,45277,0,0,0,4465000,889000,5019000,45277
,1200000,1200000,1200000,1200000,45277,0,0,0,4465000,889000,5019000,45277
,1200000,1200000,1200000,1200000,45764,0,0,0,4473000,892000,5019000,45764
,1200000,1200000,1200000,1200000,46251,0,0,0,4473000,892000,5019000,46251
,1200000,1200000,1200000,1200000,45764,0,0,0,4477000,892000,5010000,45764
,1200000,1200000,1200000,1200000,44790,0,0,0,4477000,892000,5010000,44790
,1200000,1200000,1200000,1200000,45764,0,0,0,4477000,892000,5019000,45764
,1200000,1200000,1200000,1200000,45764,0,0,0,4469000,892000,5019000,45764
,1200000,1200000,1200000,1200000,45277,0,0,0,4469000,892000,5019000,45277
,1200000,1200000,1200000,1200000,45277,0,0,0,4469000,892000,5019000,45277
,1200000,1200000,1200000,1200000,44790,0,0,0,4465000,890000,5019000,44790
,1200000,1200000,1200000,1200000,45277,0,0,0,4465000,890000,5019000,45277
,1200000,1200000,1200000,1200000,44790,0,0,0,4465000,890000,5019000,44790
,1200000,1200000,1200000,1200000,45764,0,0,0,4473000,891000,5019000,45764
,1200000,1200000,1200000,1200000,45764,0,0,0,4473000,891000,5019000,45764
,1200000,1200000,1200000,1200000,45277,0,0,0,4477000,891000,5019000,45277
,1200000,1200000,1200000,1200000,45277,0,0,0,4477000,891000,5019000,45277
,1200000,1200000,1200000,1200000,44790,0,0,0,4477000,891000,5019000,44790
,1200000,1200000,1200000,1200000,46251,0,0,0,4469000,890000,5010000,46251
,1200000,1200000,1200000,1200000,45764,0,0,0,4469000,890000,5019000,45764
,1200000,1200000,1200000,1200000,45277,0,0,0,4469000,890000,5019000,45277
,1200000,1200000,1200000,1200000,44790,0,0,0,4465000,890000,5019000,44790
,1200000,1200000,1200000,1200000,45277,0,0,0,4465000,890000,5019000,45277
,1200000,1200000,1200000,1200000,45277,0,0,0,4473000,891000,5019000,45277
,1200000,1200000,1200000,1200000,46251,0,0,0,4473000,891000,5019000,46251
,1200000,1200000,1200000,1200000,45764,0,0,0,4473000,891000,5019000,45764
,1200000,1200000,1200000,1200000,45764,0,0,0,4473000,891000,5019000,45764
,1200000,1200000,1200000,1200000,45764,0,0,0,4473000,891000,5019000,45764
,1200000,1200000,1200000,1200000,46251,0,0,0,4473000,891000,5019000,46251
,1200000,1200000,1200000,1200000,45764,0,0,0,4473000,891000,5019000,45764
,1200000,1200000,1200000,1200000,45277,0,0,0,4473000,891000,5010000,45277
,1200000,1200000,1200000,1200000,45764,0,0,0,4473000,891000,5019000,45764
,1200000,1200000,1200000,1200000,45764,0,0,0,4454000,888000,5019000,45764
,1200000,1200000,1200000,1200000,46251,0,0,0,4454000,888000,5019000,46251
,1200000,1200000,1200000,1200000,47225,0,0,0,4473000,891000,5019000,47225
,1200000,1200000,1200000,1200000,45277,0,0,0,4473000,891000,5019000,45277
,1200000,1200000,1200000,1200000,46251,0,0,0,4473000,891000,5019000,46251
,1200000,1200000,1200000,1200000,47225,0,0,0,4473000,891000,5019000,47225
,1200000,1200000,1200000,1200000,45764,0,0,0,4473000,891000,5019000,45764
,1200000,1200000,1200000,1200000,46738,0,0,0,4473000,891000,5010000,46738
,1200000,1200000,1200000,1200000,46251,0,0,0,4469000,891000,5019000,46251
,1200000,1200000,1200000,1200000,45764,0,0,0,4469000,891000,5019000,45764
,1200000,1200000,1200000,1200000,46251,0,0,0,4469000,891000,5019000,46251
,1200000,1200000,1200000,1200000,46738,0,0,0,4469000,891000,5019000,46738
,1200000,1200000,1200000,1200000,46251,0,0,0,4469000,891000,5019000,46251
,1200000,1200000,1200000,1200000,46738,0,0,0,4477000,891000,5010000,46738
,1200000,1200000,1200000,1200000,46251,0,0,0,4477000,891000,5019000,46251
,1200000,1200000,1200000,1200000,46738,0,0,0,4477000,891000,5019000,46738
,1200000,1200000,1200000,1200000,45764,0,0,0,4469000,891000,5019000,45764
,1200000,1200000,1200000,1200000,45764,0,0,0,4469000,891000,5019000,45764
,1200000,1200000,1200000,1200000,45764,0,0,0,4473000,891000,5019000,45764
,1200000,1200000,1200000,1200000,46251,0,0,0,4473000,891000,5019000,46251
,1200000,1200000,1200000,1200000,45764,0,0,0,4473000,891000,5019000,45764
,1200000,1200000,1200000,1200000,46251,0,0,0,4469000,890000,5019000,46251
,1200000,1200000,1200000,1200000,46251,0,0,0,4469000,890000,5019000,46251
,1200000,1200000,1200000,1200000,46251,0,0,0,4469000,890000,5019000,46251
,1200000,1200000,1200000,1200000,45764,0,0,0,4473000,891000,5019000,45764
,1200000,1200000,1200000,1200000,45277,0,0,0,4473000,891000,5019000,45277
,1200000,1200000,1200000,1200000,45277,0,0,0,4473000,891000,5019000,45277
,1200000,1200000,1200000,1200000,46738,0,0,0,4473000,891000,5010000,46738
,1200000,1200000,1200000,1200000,45764,0,0,0,4473000,891000,5019000,45764
,1200000,1200000,1200000,1200000,46738,0,0,0,4477000,893000,5019000,46738
,1200000,1200000,1200000,1200000,45764,0,0,0,4477000,893000,5019000,45764
,1200000,1200000,1200000,1200000,45764,0,0,0,4477000,893000,5019000,45764
,1200000,1200000,1200000,1200000,45764,0,0,0,4473000,891000,5019000,45764
,1200000,1200000,1200000,1200000,45764,0,0,0,4473000,891000,5019000,45764
,1200000,1200000,1200000,1200000,47225,0,0,0,4473000,891000,5019000,47225
,1200000,1200000,1200000,1200000,46738,0,0,0,4446000,886000,5019000,46738
,1200000,1200000,1200000,1200000,46738,0,0,0,4446000,886000,5019000,46738
,1200000,1200000,1200000,1200000,46251,0,0,0,4481000,893000,5019000,46251
,1200000,1200000,1200000,1200000,46738,0,0,0,4481000,893000,5019000,46738
,1200000,1200000,1200000,1200000,47225,0,0,0,4481000,893000,5019000,47225
,1200000,1200000,1200000,1200000,45764,0,0,0,4477000,891000,5019000,45764
,1200000,1200000,1200000,1200000,45764,0,0,0,4477000,891000,5019000,45764
,1200000,1200000,1200000,1200000,46251,0,0,0,4477000,891000,5019000,46251
,1200000,1200000,1200000,1200000,46738,0,0,0,4469000,890000,5019000,46738
,1200000,1200000,1200000,1200000,46738,0,0,0,4469000,890000,5019000,46738
,1200000,1200000,1200000,1200000,46738,0,0,0,4469000,890000,5019000,46738
,1200000,1200000,1200000,1200000,46251,0,0,0,4477000,891000,5010000,46251
,1200000,1200000,1200000,1200000,46251,0,0,0,4477000,891000,5019000,46251
,1200000,1200000,1200000,1200000,46738,0,0,0,4477000,893000,5010000,46738
,1200000,1200000,1200000,1200000,46251,0,0,0,4477000,893000,5019000,46251
,1200000,1200000,1200000,1200000,45764,0,0,0,4477000,893000,5019000,45764
,1200000,1200000,1200000,1200000,46738,0,0,0,4477000,893000,5019000,46738
,1200000,1200000,1200000,1200000,46738,0,0,0,4477000,893000,5019000,46738
,1200000,1200000,1200000,1200000,46251,0,0,0,4477000,893000,5019000,46251
,1200000,1200000,1200000,1200000,45764,0,0,0,4473000,891000,5019000,45764
,1200000,1200000,1200000,1200000,45277,0,0,0,4473000,891000,5019000,45277
,1200000,1200000,1200000,1200000,47225,0,0,0,4477000,892000,5019000,47225
,1200000,1200000,1200000,1200000,45764,0,0,0,4477000,892000,5019000,45764
,1200000,1200000,1200000,1200000,46738,0,0,0,4477000,892000,5019000,46738
,1200000,1200000,1200000,1200000,46738,0,0,0,4477000,891000,5010000,46738
,1200000,1200000,1200000,1200000,47712,0,0,0,4477000,891000,5019000,47712
,1200000,1200000,1200000,1200000,46251,0,0,0,4477000,891000,5019000,46251
,1200000,1200000,1200000,1200000,46738,0,0,0,4473000,892000,5019000,46738
,1200000,1200000,1200000,1200000,47225,0,0,0,4473000,892000,5019000,47225
,1200000,1200000,1200000,1200000,47225,0,0,0,4473000,892000,5019000,47225
,1200000,1200000,1200000,1200000,46251,0,0,0,4473000,891000,5019000,46251
,1200000,1200000,1200000,1200000,46251,0,0,0,4473000,891000,5019000,46251
,1200000,1200000,1200000,1200000,47225,0,0,0,4473000,891000,5019000,47225
,1200000,1200000,1200000,1200000,46738,0,0,0,4473000,891000,5019000,46738
,1200000,1200000,1200000,1200000,46738,0,0,0,4473000,891000,5019000,46738
,1200000,1200000,1200000,1200000,45764,0,0,0,4458000,888000,5019000,45764
,1200000,1200000,1200000,1200000,46738,0,0,0,4458000,888000,5010000,46738
,1200000,1200000,1200000,1200000,46738,0,0,0,4458000,888000,5010000,46738
,1200000,1200000,1200000,1200000,46738,0,0,0,4473000,892000,5019000,46738
,1200000,1200000,1200000,1200000,47225,0,0,0,4473000,892000,5019000,47225
,1200000,1200000,1200000,1200000,46251,0,0,0,4473000,892000,5019000,46251
,1200000,1200000,1200000,1200000,47225,0,0,0,4473000,892000,5019000,47225
,1200000,1200000,1200000,1200000,47225,0,0,0,4473000,892000,5019000,47225
,1200000,1200000,1200000,1200000,47712,0,0,0,4477000,892000,5019000,47712
,1200000,1200000,1200000,1200000,46251,0,0,0,4477000,892000,5019000,46251
,1200000,1200000,1200000,1200000,47225,0,0,0,4477000,892000,5019000,47225
,1200000,1200000,1200000,1200000,47225,0,0,0,4488000,894000,5010000,47225
,1200000,1200000,1200000,1200000,47712,0,0,0,4488000,894000,5019000,47712
,1200000,1200000,1200000,1200000,46738,0,0,0,4469000,892000,5019000,46738
,1200000,1200000,1200000,1200000,45764,0,0,0,4469000,892000,5019000,45764
,1200000,1200000,1200000,1200000,47225,0,0,0,4469000,892000,5019000,47225
,1200000,1200000,1200000,1200000,46251,0,0,0,4473000,891000,5019000,46251
,1200000,1200000,1200000,1200000,46738,0,0,0,4473000,891000,5019000,46738
,1200000,1200000,1200000,1200000,47225,0,0,0,4473000,891000,5019000,47225
,1200000,1200000,1200000,1200000,46738,0,0,0,4473000,891000,5019000,46738
,1200000,1200000,1200000,1200000,47712,0,0,0,4473000,891000,5010000,47712
,1200000,1200000,1200000,1200000,47225,0,0,0,4473000,891000,5019000,47225
,1200000,1200000,1200000,1200000,46251,0,0,0,4477000,893000,5019000,46251
,1200000,1200000,1200000,1200000,47225,0,0,0,4477000,893000,5010000,47225
,1200000,1200000,1200000,1200000,46738,0,0,0,4469000,891000,5010000,46738
,1200000,1200000,1200000,1200000,47225,0,0,0,4469000,891000,5019000,47225
,1200000,1200000,1200000,1200000,46251,0,0,0,4469000,891000,5019000,46251
,1200000,1200000,1200000,1200000,46738,0,0,0,4473000,892000,5019000,46738
,1200000,1200000,1200000,1200000,47712,0,0,0,4473000,892000,5019000,47712
,1200000,1200000,1200000,1200000,46251,0,0,0,4473000,892000,5019000,46251
,1200000,1200000,1200000,1200000,46738,0,0,0,4484000,893000,5019000,46738
,1200000,1200000,1200000,1200000,46738,0,0,0,4484000,893000,5019000,46738
,1200000,1200000,1200000,1200000,47225,0,0,0,4481000,892000,5019000,47225
,1200000,1200000,1200000,1200000,47225,0,0,0,4481000,892000,5019000,47225
,1200000,1200000,1200000,1200000,46738,0,0,0,4481000,892000,5019000,46738
,1200000,1200000,1200000,1200000,46738,0,0,0,4450000,887000,5019000,46738
,1200000,1200000,1200000,1200000,47225,0,0,0,4450000,887000,5019000,47225
,1200000,1200000,1200000,1200000,46738,0,0,0,4450000,887000,5010000,46738
,1200000,1200000,1200000,1200000,46251,0,0,0,4469000,891000,5019000,46251
,1200000,1200000,1200000,1200000,47225,0,0,0,4469000,891000,5019000,47225
,1200000,1200000,1200000,1200000,47225,0,0,0,4469000,891000,5019000,47225
,1200000,1200000,1200000,1200000,46251,0,0,0,4473000,892000,5019000,46251
,1200000,1200000,1200000,1200000,47225,0,0,0,4473000,892000,5010000,47225
,1200000,1200000,1200000,1200000,47225,0,0,0,4481000,893000,5010000,47225
,1200000,1200000,1200000,1200000,47225,0,0,0,4481000,893000,5019000,47225
,1200000,1200000,1200000,1200000,46738,0,0,0,4481000,893000,5019000,46738
,1200000,1200000,1200000,1200000,46251,0,0,0,4473000,892000,5019000,46251
,1200000,1200000,1200000,1200000,46251,0,0,0,4473000,892000,5019000,46251
,1200000,1200000,1200000,1200000,47225,0,0,0,4473000,892000,5019000,47225
,1200000,1200000,1200000,1200000,46738,0,0,0,4473000,891000,5019000,46738
,1200000,1200000,1200000,1200000,46251,0,0,0,4473000,891000,5019000,46251
