[Event-to-counter mappings]
pmc1=inmediate_branches_retired
pmc2=instr
pmc3=instr_arch_executed
pmc4=instr_cache_access
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1  31887       tick             0        462579        462579        230141 
      2  31887       tick             0             0             0             0 
      3  31887       tick             0             0             0             0 
      4  31887       tick             0             0             0             0 
      5  31887       tick             0             0             0             0 
      6  31887       tick             0             0             0             0 
      7  31887       tick             0             0             0             0 
      8  31887       tick             0             0             0             0 
      9  31887       tick             0             0             0             0 
     10  31887       tick             0             0             0             0 
     11  31887       tick             0             0             0             0 
     12  31887       tick             0             0             0             0 
     13  31887       tick             0             0             0             0 
     14  31887       tick             0             0             0             0 
     15  31887       tick             0             0             0             0 
     16  31887       tick             0             0             0             0 
     17  31887       tick             0             0             0             0 
     18  31887       tick             0             0             0             0 
     19  31887       tick             0             0             0             0 
     20  31887       exit             0          2090          2090          3372 
