UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
100000,,,,,,,,,,,,
,1200000,1200000,1200000,1200000,50634,0,0,0,4797000,957000,5010000,50634
,1200000,1200000,1200000,1200000,50634,0,0,0,4805000,957000,5019000,50634
,1200000,1200000,1200000,1200000,50147,0,0,0,4805000,960000,5019000,50147
,1200000,1200000,1200000,1200000,51608,0,0,0,4805000,960000,5019000,51608
,1200000,1200000,1200000,1200000,50634,0,0,0,4801000,958000,5019000,50634
,1200000,1200000,1200000,1200000,51121,0,0,0,4801000,958000,5019000,51121
,1200000,1200000,1200000,1200000,51608,0,0,0,4801000,958000,5010000,51608
,1200000,1200000,1200000,1200000,51608,0,0,0,4832000,964000,5019000,51608
,1200000,1200000,1200000,1200000,50634,0,0,0,4832000,964000,5019000,50634
,1200000,1200000,1200000,1200000,51608,0,0,0,4832000,964000,5019000,51608
,1200000,1200000,1200000,1200000,50634,0,0,0,4809000,959000,5019000,50634
,1200000,1200000,1200000,1200000,52095,0,0,0,4809000,959000,5019000,52095
,1200000,1200000,1200000,1200000,51121,0,0,0,4805000,958000,5019000,51121
,1200000,1200000,1200000,1200000,51608,0,0,0,4805000,958000,5019000,51608
,1200000,1200000,1200000,1200000,51608,0,0,0,4805000,958000,5019000,51608
,1200000,1200000,1200000,1200000,51121,0,0,0,4805000,958000,5019000,51121
,1200000,1200000,1200000,1200000,51608,0,0,0,4805000,958000,5010000,51608
,1200000,1200000,1200000,1200000,52582,0,0,0,4805000,958000,5019000,52582
,1200000,1200000,1200000,1200000,51121,0,0,0,4805000,959000,5019000,51121
,1200000,1200000,1200000,1200000,51121,0,0,0,4805000,959000,5019000,51121
,1200000,1200000,1200000,1200000,51608,0,0,0,4816000,960000,5019000,51608
,1200000,1200000,1200000,1200000,50634,0,0,0,4816000,960000,5019000,50634
,1200000,1200000,1200000,1200000,51608,0,0,0,4816000,960000,5019000,51608
,1200000,1200000,1200000,1200000,52582,0,0,0,4805000,958000,5019000,52582
,1200000,1200000,1200000,1200000,52095,0,0,0,4805000,958000,5019000,52095
,1200000,1200000,1200000,1200000,51608,0,0,0,4805000,958000,5019000,51608
,1200000,1200000,1200000,1200000,51608,0,0,0,4809000,959000,5019000,51608
,1200000,1200000,1200000,1200000,51608,0,0,0,4809000,959000,5010000,51608
,1200000,1200000,1200000,1200000,50634,0,0,0,4809000,959000,5019000,50634
,1200000,1200000,1200000,1200000,51608,0,0,0,4805000,960000,5019000,51608
,1200000,1200000,1200000,1200000,51608,0,0,0,4805000,960000,5019000,51608
,1200000,1200000,1200000,1200000,51608,0,0,0,4805000,958000,5019000,51608
,1200000,1200000,1200000,1200000,51608,0,0,0,4805000,958000,5019000,51608
,1200000,1200000,1200000,1200000,52095,0,0,0,4805000,958000,5019000,52095
,1200000,1200000,1200000,1200000,51608,0,0,0,4805000,959000,5019000,51608
,1200000,1200000,1200000,1200000,52095,0,0,0,4805000,959000,5019000,52095
,1200000,1200000,1200000,1200000,51608,0,0,0,4805000,959000,5019000,51608
,1200000,1200000,1200000,1200000,52095,0,0,0,4809000,959000,5019000,52095
,1200000,1200000,1200000,1200000,51608,0,0,0,4809000,959000,5019000,51608
,1200000,1200000,1200000,1200000,51608,0,0,0,4805000,958000,5019000,51608
,1200000,1200000,1200000,1200000,52095,0,0,0,4805000,958000,5019000,52095
,1200000,1200000,1200000,1200000,51608,0,0,0,4805000,958000,5019000,51608
,1200000,1200000,1200000,1200000,52582,0,0,0,4824000,962000,5019000,52582
,1200000,1200000,1200000,1200000,52582,0,0,0,4824000,962000,5019000,52582
,1200000,1200000,1200000,1200000,52095,0,0,0,4824000,962000,5010000,52095
,1200000,1200000,1200000,1200000,52582,0,0,0,4820000,961000,5019000,52582
,1200000,1200000,1200000,1200000,52582,0,0,0,4820000,961000,5010000,52582
,1200000,1200000,1200000,1200000,52582,0,0,0,4820000,961000,5019000,52582
