UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
,1200000,1200000,1200000,1200000,43329,0,0,0,3515000,700000,5019000,43329
,1200000,1200000,1200000,1200000,42842,0,0,0,3519000,700000,5019000,42842
,1200000,1200000,1200000,1200000,44303,0,0,0,3519000,700000,5010000,44303
,1200000,1200000,1200000,1200000,42842,0,0,0,3519000,700000,5019000,42842
,1200000,1200000,1200000,1200000,44303,0,0,0,3511000,700000,5010000,44303
,1200000,1200000,1200000,1200000,43329,0,0,0,3511000,700000,5019000,43329
,1200000,1200000,1200000,1200000,43816,0,0,0,3511000,700000,5019000,43816
,1200000,1200000,1200000,1200000,43816,0,0,0,3511000,700000,5019000,43816
,1200000,1200000,1200000,1200000,43816,0,0,0,3511000,700000,5019000,43816
,1200000,1200000,1200000,1200000,43329,0,0,0,3515000,700000,5019000,43329
,1200000,1200000,1200000,1200000,43329,0,0,0,3515000,700000,5019000,43329
,1200000,1200000,1200000,1200000,42842,0,0,0,3515000,700000,5019000,42842
,1200000,1200000,1200000,1200000,43329,0,0,0,3519000,700000,5019000,43329
,1200000,1200000,1200000,1200000,43329,0,0,0,3519000,700000,5019000,43329
,1200000,1200000,1200000,1200000,42842,0,0,0,3519000,700000,5019000,42842
,1200000,1200000,1200000,1200000,42842,0,0,0,3519000,701000,5019000,42842
,1200000,1200000,1200000,1200000,41868,0,0,0,3519000,701000,5019000,41868
,1200000,1200000,1200000,1200000,42842,0,0,0,3511000,699000,5019000,42842
,1200000,1200000,1200000,1200000,43816,0,0,0,3511000,699000,5019000,43816
,1200000,1200000,1200000,1200000,43329,0,0,0,3511000,699000,5019000,43329
,1200000,1200000,1200000,1200000,43816,0,0,0,3515000,700000,5019000,43816
,1200000,1200000,1200000,1200000,43816,0,0,0,3515000,700000,5019000,43816
,1200000,1200000,1200000,1200000,42842,0,0,0,3515000,700000,5019000,42842
,1200000,1200000,1200000,1200000,43329,0,0,0,3515000,700000,5019000,43329
,1200000,1200000,1200000,1200000,42355,0,0,0,3515000,700000,5019000,42355
,1200000,1200000,1200000,1200000,43329,0,0,0,3515000,700000,5019000,43329
,1200000,1200000,1200000,1200000,42842,0,0,0,3519000,700000,5019000,42842
,1200000,1200000,1200000,1200000,41868,0,0,0,3519000,700000,5019000,41868
,1200000,1200000,1200000,1200000,42355,0,0,0,3511000,699000,5019000,42355
,1200000,1200000,1200000,1200000,42842,0,0,0,3511000,699000,5019000,42842
,1200000,1200000,1200000,1200000,42842,0,0,0,3511000,699000,5019000,42842
,1200000,1200000,1200000,1200000,42355,0,0,0,3515000,700000,5019000,42355
,1200000,1200000,1200000,1200000,43816,0,0,0,3515000,700000,5019000,43816
,1200000,1200000,1200000,1200000,42355,0,0,0,3515000,700000,5019000,42355
,1200000,1200000,1200000,1200000,43329,0,0,0,3515000,700000,5019000,43329
,1200000,1200000,1200000,1200000,42842,0,0,0,3515000,700000,5010000,42842
,1200000,1200000,1200000,1200000,43329,0,0,0,3511000,700000,5019000,43329
,1200000,1200000,1200000,1200000,43329,0,0,0,3511000,700000,5010000,43329
,1200000,1200000,1200000,1200000,42842,0,0,0,3511000,700000,5019000,42842
,1200000,1200000,1200000,1200000,42842,0,0,0,3507000,699000,5010000,42842
,1200000,1200000,1200000,1200000,42842,0,0,0,3507000,699000,5019000,42842
,1200000,1200000,1200000,1200000,44303,0,0,0,3507000,699000,5019000,44303
,1200000,1200000,1200000,1200000,43329,0,0,0,3511000,700000,5019000,43329
,1200000,1200000,1200000,1200000,42842,0,0,0,3511000,700000,5019000,42842
,1200000,1200000,1200000,1200000,42842,0,0,0,3511000,700000,5010000,42842
,1200000,1200000,1200000,1200000,43329,0,0,0,3519000,700000,5019000,43329
,1200000,1200000,1200000,1200000,43329,0,0,0,3519000,700000,5019000,43329
,1200000,1200000,1200000,1200000,42842,0,0,0,3515000,701000,5019000,42842
,1200000,1200000,1200000,1200000,42842,0,0,0,3515000,701000,5019000,42842
,1200000,1200000,1200000,1200000,43329,0,0,0,3515000,701000,5019000,43329
,1200000,1200000,1200000,1200000,42355,0,0,0,3511000,699000,5019000,42355
,1200000,1200000,1200000,1200000,43329,0,0,0,3511000,699000,5019000,43329
,1200000,1200000,1200000,1200000,43329,0,0,0,3511000,699000,5010000,43329
,1200000,1200000,1200000,1200000,42842,0,0,0,3515000,700000,5019000,42842
,1200000,1200000,1200000,1200000,43329,0,0,0,3515000,700000,5019000,43329
,1200000,1200000,1200000,1200000,43329,0,0,0,3515000,701000,5019000,43329
,1200000,1200000,1200000,1200000,43816,0,0,0,3515000,701000,5019000,43816
,1200000,1200000,1200000,1200000,43816,0,0,0,3515000,701000,5019000,43816
,1200000,1200000,1200000,1200000,43816,0,0,0,3515000,700000,5019000,43816
,1200000,1200000,1200000,1200000,42842,0,0,0,3515000,700000,5010000,42842
,1200000,1200000,1200000,1200000,42842,0,0,0,3515000,700000,5019000,42842
,1200000,1200000,1200000,1200000,43816,0,0,0,3511000,700000,5019000,43816
,1200000,1200000,1200000,1200000,43329,0,0,0,3511000,700000,5019000,43329
,1200000,1200000,1200000,1200000,44303,0,0,0,3515000,700000,5019000,44303
,1200000,1200000,1200000,1200000,43816,0,0,0,3515000,700000,5010000,43816
,1200000,1200000,1200000,1200000,43816,0,0,0,3515000,700000,5019000,43816
,1200000,1200000,1200000,1200000,43329,0,0,0,3526000,703000,5010000,43329
,1200000,1200000,1200000,1200000,43329,0,0,0,3526000,703000,5019000,43329
,1200000,1200000,1200000,1200000,44303,0,0,0,3526000,703000,5019000,44303
,1200000,1200000,1200000,1200000,43329,0,0,0,3519000,701000,5019000,43329
,1200000,1200000,1200000,1200000,44303,0,0,0,3519000,701000,5019000,44303
,1200000,1200000,1200000,1200000,44303,0,0,0,3519000,701000,5019000,44303
,1200000,1200000,1200000,1200000,43816,0,0,0,3519000,701000,5010000,43816
,1200000,1200000,1200000,1200000,43329,0,0,0,3519000,701000,5019000,43329
,1200000,1200000,1200000,1200000,43816,0,0,0,3519000,702000,5019000,43816
,1200000,1200000,1200000,1200000,43816,0,0,0,3519000,702000,5019000,43816
,1200000,1200000,1200000,1200000,43816,0,0,0,3519000,702000,5019000,43816
,1200000,1200000,1200000,1200000,43816,0,0,0,3519000,701000,5019000,43816
,1200000,1200000,1200000,1200000,42842,0,0,0,3519000,701000,5019000,42842
,1200000,1200000,1200000,1200000,43816,0,0,0,3519000,701000,5019000,43816
,1200000,1200000,1200000,1200000,43329,0,0,0,3519000,700000,5010000,43329
,1200000,1200000,1200000,1200000,42355,0,0,0,3519000,700000,5019000,42355
,1200000,1200000,1200000,1200000,44303,0,0,0,3511000,700000,5019000,44303
,1200000,1200000,1200000,1200000,44303,0,0,0,3511000,700000,5019000,44303
,1200000,1200000,1200000,1200000,43816,0,0,0,3511000,700000,5019000,43816
,1200000,1200000,1200000,1200000,42842,0,0,0,3519000,701000,5019000,42842
,1200000,1200000,1200000,1200000,43816,0,0,0,3519000,701000,5010000,43816
,1200000,1200000,1200000,1200000,43816,0,0,0,3519000,701000,5019000,43816
,1200000,1200000,1200000,1200000,44790,0,0,0,3515000,700000,5019000,44790
,1200000,1200000,1200000,1200000,42842,0,0,0,3515000,700000,5019000,42842
,1200000,1200000,1200000,1200000,42842,0,0,0,3515000,700000,5019000,42842
,1200000,1200000,1200000,1200000,42842,0,0,0,3515000,700000,5019000,42842
,1200000,1200000,1200000,1200000,43329,0,0,0,3515000,700000,5019000,43329
,1200000,1200000,1200000,1200000,44303,0,0,0,3511000,699000,5019000,44303
,1200000,1200000,1200000,1200000,42842,0,0,0,3511000,699000,5019000,42842
,1200000,1200000,1200000,1200000,43329,0,0,0,3511000,699000,5019000,43329
,1200000,1200000,1200000,1200000,43329,0,0,0,3515000,700000,5019000,43329
,1200000,1200000,1200000,1200000,42842,0,0,0,3515000,700000,5019000,42842
,1200000,1200000,1200000,1200000,43816,0,0,0,3515000,700000,5019000,43816
,1200000,1200000,1200000,1200000,43329,0,0,0,3511000,699000,5019000,43329
,1200000,1200000,1200000,1200000,43329,0,0,0,3511000,699000,5019000,43329
,1200000,1200000,1200000,1200000,44303,0,0,0,3511000,699000,5019000,44303
,1200000,1200000,1200000,1200000,44790,0,0,0,3511000,699000,5019000,44790
,1200000,1200000,1200000,1200000,43816,0,0,0,3511000,699000,5019000,43816
,1200000,1200000,1200000,1200000,42842,0,0,0,3511000,699000,5019000,42842
,1200000,1200000,1200000,1200000,44303,0,0,0,3511000,699000,5019000,44303
,1200000,1200000,1200000,1200000,43816,0,0,0,3511000,699000,5019000,43816
,1200000,1200000,1200000,1200000,43816,0,0,0,3515000,700000,5019000,43816
,1200000,1200000,1200000,1200000,43329,0,0,0,3515000,700000,5019000,43329
,1200000,1200000,1200000,1200000,43816,0,0,0,3515000,700000,5010000,43816
,1200000,1200000,1200000,1200000,44303,0,0,0,3519000,701000,5019000,44303
,1200000,1200000,1200000,1200000,43329,0,0,0,3519000,701000,5010000,43329
,1200000,1200000,1200000,1200000,43329,0,0,0,3507000,700000,5019000,43329
,1200000,1200000,1200000,1200000,43329,0,0,0,3507000,700000,5019000,43329
,1200000,1200000,1200000,1200000,43329,0,0,0,3507000,700000,5019000,43329
,1200000,1200000,1200000,1200000,43816,0,0,0,3511000,699000,5019000,43816
,1200000,1200000,1200000,1200000,43816,0,0,0,3511000,699000,5019000,43816
,1200000,1200000,1200000,1200000,43816,0,0,0,3511000,699000,5019000,43816
,1200000,1200000,1200000,1200000,43816,0,0,0,3511000,699000,5019000,43816
,1200000,1200000,1200000,1200000,43816,0,0,0,3511000,699000,5019000,43816
,1200000,1200000,1200000,1200000,43816,0,0,0,3519000,700000,5019000,43816
,1200000,1200000,1200000,1200000,43329,0,0,0,3519000,700000,5019000,43329
,1200000,1200000,1200000,1200000,43816,0,0,0,3519000,700000,5019000,43816
,1200000,1200000,1200000,1200000,43816,0,0,0,3515000,700000,5019000,43816
,1200000,1200000,1200000,1200000,43329,0,0,0,3515000,700000,5019000,43329
,1200000,1200000,1200000,1200000,43816,0,0,0,3515000,700000,5019000,43816
,1200000,1200000,1200000,1200000,44303,0,0,0,3511000,699000,5010000,44303
,1200000,1200000,1200000,1200000,44303,0,0,0,3511000,699000,5019000,44303
,1200000,1200000,1200000,1200000,43816,0,0,0,3511000,700000,5019000,43816
,1200000,1200000,1200000,1200000,44303,0,0,0,3511000,700000,5019000,44303
,1200000,1200000,1200000,1200000,43329,0,0,0,3511000,700000,5019000,43329
,1200000,1200000,1200000,1200000,44303,0,0,0,3515000,700000,5019000,44303
,1200000,1200000,1200000,1200000,43329,0,0,0,3515000,700000,5019000,43329
,1200000,1200000,1200000,1200000,44303,0,0,0,3515000,700000,5019000,44303
,1200000,1200000,1200000,1200000,44790,0,0,0,3511000,699000,5019000,44790
,1200000,1200000,1200000,1200000,43329,0,0,0,3511000,699000,5019000,43329
,1200000,1200000,1200000,1200000,43816,0,0,0,3511000,699000,5019000,43816
,1200000,1200000,1200000,1200000,43816,0,0,0,3507000,698000,5019000,43816
,1200000,1200000,1200000,1200000,43329,0,0,0,3507000,698000,5019000,43329
,1200000,1200000,1200000,1200000,44790,0,0,0,3515000,700000,5019000,44790
,1200000,1200000,1200000,1200000,42842,0,0,0,3515000,700000,5019000,42842
,1200000,1200000,1200000,1200000,42842,0,0,0,3515000,700000,5019000,42842
,1200000,1200000,1200000,1200000,43816,0,0,0,3515000,700000,5019000,43816
,1200000,1200000,1200000,1200000,43329,0,0,0,3515000,700000,5019000,43329
,1200000,1200000,1200000,1200000,44303,0,0,0,3515000,700000,5019000,44303
,1200000,1200000,1200000,1200000,42842,0,0,0,3511000,699000,5019000,42842
,1200000,1200000,1200000,1200000,44303,0,0,0,3511000,699000,5019000,44303
,1200000,1200000,1200000,1200000,43329,0,0,0,3511000,699000,5019000,43329
,1200000,1200000,1200000,1200000,44303,0,0,0,3511000,699000,5019000,44303
,1200000,1200000,1200000,1200000,43816,0,0,0,3511000,699000,5019000,43816
,1200000,1200000,1200000,1200000,43816,0,0,0,3515000,700000,5019000,43816
,1200000,1200000,1200000,1200000,43816,0,0,0,3515000,700000,5019000,43816
,1200000,1200000,1200000,1200000,43329,0,0,0,3515000,700000,5010000,43329
,1200000,1200000,1200000,1200000,42355,0,0,0,3515000,701000,5019000,42355
,1200000,1200000,1200000,1200000,43816,0,0,0,3515000,701000,5019000,43816
,1200000,1200000,1200000,1200000,43816,0,0,0,3515000,701000,5019000,43816
,1200000,1200000,1200000,1200000,43816,0,0,0,3511000,700000,5019000,43816
,1200000,1200000,1200000,1200000,43816,0,0,0,3511000,700000,5019000,43816
,1200000,1200000,1200000,1200000,43816,0,0,0,3515000,700000,5010000,43816
,1200000,1200000,1200000,1200000,44303,0,0,0,3515000,700000,5019000,44303
,1200000,1200000,1200000,1200000,44303,0,0,0,3515000,700000,5019000,44303
,1200000,1200000,1200000,1200000,43816,0,0,0,3515000,701000,5019000,43816
,1200000,1200000,1200000,1200000,43816,0,0,0,3515000,701000,5019000,43816
,1200000,1200000,1200000,1200000,42842,0,0,0,3515000,701000,5019000,42842
