[Event-to-counter mappings]
pmc1=inmediate_branches_retired
pmc2=instr
pmc3=instr_arch_executed
pmc4=instr_cache_access
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1   8762       tick             0        462579        462579        227874 
      2   8762       tick             0             0             0             0 
      3   8762       tick             0             0             0             0 
      4   8762       tick             0             0             0             0 
      5   8762       tick             0             0             0             0 
      6   8762       tick             0             0             0             0 
      7   8762       tick             0             0             0             0 
      8   8762       tick             0             0             0             0 
      9   8762       tick             0             0             0             0 
     10   8762       tick             0             0             0             0 
     11   8762       tick             0             0             0             0 
     12   8762       tick             0             0             0             0 
     13   8762       tick             0             0             0             0 
     14   8762       tick             0             0             0             0 
     15   8762       tick             0             0             0             0 
     16   8762       tick             0             0             0             0 
     17   8762       tick             0             0             0             0 
     18   8762       tick             0             0             0             0 
     19   8762       tick             0             0             0             0 
     20   8762       exit             0          2090          2090          3542 
