UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
100000,,,,,,,,,,,,
,1200000,1200000,1200000,1200000,42355,0,0,0,3022000,601000,5019000,42355
,1200000,1200000,1200000,1200000,41868,0,0,0,3587000,714000,5019000,41868
,1200000,1200000,1200000,1200000,42355,0,0,0,3587000,714000,5019000,42355
,1200000,1200000,1200000,1200000,42355,0,0,0,3980000,792000,5019000,42355
,1200000,1200000,1200000,1200000,42842,0,0,0,3980000,792000,5019000,42842
,1200000,1200000,1200000,1200000,42842,0,0,0,3980000,792000,5019000,42842
,1200000,1200000,1200000,1200000,42842,0,0,0,3977000,792000,5019000,42842
,1200000,1200000,1200000,1200000,42355,0,0,0,3977000,792000,5010000,42355
,1200000,1200000,1200000,1200000,42842,0,0,0,3977000,792000,5019000,42842
,1200000,1200000,1200000,1200000,42355,0,0,0,3980000,794000,5019000,42355
,1200000,1200000,1200000,1200000,43329,0,0,0,3980000,794000,5019000,43329
,1200000,1200000,1200000,1200000,42842,0,0,0,3984000,793000,5019000,42842
,1200000,1200000,1200000,1200000,43329,0,0,0,3984000,793000,5019000,43329
,1200000,1200000,1200000,1200000,42355,0,0,0,3984000,793000,5010000,42355
,1200000,1200000,1200000,1200000,42355,0,0,0,3973000,792000,5019000,42355
,1200000,1200000,1200000,1200000,43329,0,0,0,3973000,792000,5019000,43329
,1200000,1200000,1200000,1200000,42842,0,0,0,3973000,792000,5019000,42842
,1200000,1200000,1200000,1200000,42842,0,0,0,3977000,792000,5019000,42842
,1200000,1200000,1200000,1200000,43816,0,0,0,3977000,792000,5019000,43816
,1200000,1200000,1200000,1200000,43816,0,0,0,3977000,792000,5019000,43816
,1200000,1200000,1200000,1200000,43816,0,0,0,3984000,793000,5019000,43816
,1200000,1200000,1200000,1200000,42842,0,0,0,3984000,793000,5019000,42842
,1200000,1200000,1200000,1200000,43816,0,0,0,3980000,793000,5019000,43816
,1200000,1200000,1200000,1200000,43329,0,0,0,3980000,793000,5019000,43329
,1200000,1200000,1200000,1200000,43329,0,0,0,3980000,793000,5019000,43329
,1200000,1200000,1200000,1200000,42842,0,0,0,3980000,792000,5019000,42842
,1200000,1200000,1200000,1200000,43816,0,0,0,3980000,792000,5019000,43816
,1200000,1200000,1200000,1200000,43816,0,0,0,3980000,792000,5019000,43816
,1200000,1200000,1200000,1200000,44303,0,0,0,3977000,792000,5019000,44303
,1200000,1200000,1200000,1200000,44303,0,0,0,3977000,792000,5019000,44303
,1200000,1200000,1200000,1200000,43329,0,0,0,3984000,793000,5019000,43329
,1200000,1200000,1200000,1200000,43816,0,0,0,3984000,793000,5019000,43816
,1200000,1200000,1200000,1200000,44303,0,0,0,3984000,793000,5019000,44303
,1200000,1200000,1200000,1200000,43329,0,0,0,3984000,793000,5019000,43329
,1200000,1200000,1200000,1200000,43816,0,0,0,3984000,793000,5019000,43816
,1200000,1200000,1200000,1200000,42842,0,0,0,3984000,793000,5010000,42842
,1200000,1200000,1200000,1200000,43329,0,0,0,3965000,790000,5019000,43329
,1200000,1200000,1200000,1200000,43816,0,0,0,3965000,790000,5019000,43816
,1200000,1200000,1200000,1200000,43816,0,0,0,3965000,790000,5019000,43816
,1200000,1200000,1200000,1200000,43816,0,0,0,3977000,793000,5019000,43816
,1200000,1200000,1200000,1200000,44790,0,0,0,3977000,793000,5019000,44790
,1200000,1200000,1200000,1200000,43816,0,0,0,3984000,794000,5019000,43816
,1200000,1200000,1200000,1200000,44303,0,0,0,3984000,794000,5019000,44303
,1200000,1200000,1200000,1200000,44303,0,0,0,3984000,794000,5019000,44303
,1200000,1200000,1200000,1200000,43816,0,0,0,3984000,793000,5010000,43816
,1200000,1200000,1200000,1200000,43816,0,0,0,3984000,793000,5010000,43816
,1200000,1200000,1200000,1200000,42842,0,0,0,3984000,793000,5019000,42842
,1200000,1200000,1200000,1200000,43329,0,0,0,3973000,793000,5010000,43329
,1200000,1200000,1200000,1200000,44303,0,0,0,3973000,793000,5019000,44303
,1200000,1200000,1200000,1200000,43816,0,0,0,3973000,792000,5010000,43816
,1200000,1200000,1200000,1200000,43329,0,0,0,3973000,792000,5019000,43329
,1200000,1200000,1200000,1200000,43816,0,0,0,3973000,792000,5019000,43816
,1200000,1200000,1200000,1200000,44303,0,0,0,3977000,793000,5019000,44303
,1200000,1200000,1200000,1200000,43329,0,0,0,3977000,793000,5019000,43329
,1200000,1200000,1200000,1200000,43329,0,0,0,3977000,793000,5019000,43329
,1200000,1200000,1200000,1200000,43816,0,0,0,3984000,793000,5019000,43816
,1200000,1200000,1200000,1200000,44303,0,0,0,3984000,793000,5019000,44303
,1200000,1200000,1200000,1200000,44790,0,0,0,3980000,792000,5019000,44790
,1200000,1200000,1200000,1200000,43816,0,0,0,3980000,792000,5019000,43816
,1200000,1200000,1200000,1200000,44303,0,0,0,3980000,792000,5019000,44303
,1200000,1200000,1200000,1200000,45764,0,0,0,3973000,792000,5019000,45764
,1200000,1200000,1200000,1200000,44790,0,0,0,3973000,792000,5019000,44790
,1200000,1200000,1200000,1200000,44790,0,0,0,3973000,792000,5019000,44790
,1200000,1200000,1200000,1200000,44303,0,0,0,3984000,793000,5019000,44303
,1200000,1200000,1200000,1200000,44790,0,0,0,3984000,793000,5019000,44790
,1200000,1200000,1200000,1200000,44303,0,0,0,3984000,793000,5019000,44303
,1200000,1200000,1200000,1200000,44303,0,0,0,3984000,793000,5019000,44303
,1200000,1200000,1200000,1200000,43816,0,0,0,3984000,793000,5019000,43816
,1200000,1200000,1200000,1200000,44790,0,0,0,3977000,792000,5019000,44790
,1200000,1200000,1200000,1200000,44303,0,0,0,3977000,792000,5019000,44303
,1200000,1200000,1200000,1200000,44790,0,0,0,3977000,792000,5019000,44790
,1200000,1200000,1200000,1200000,44303,0,0,0,3961000,789000,5019000,44303
,1200000,1200000,1200000,1200000,43816,0,0,0,3961000,789000,5019000,43816
,1200000,1200000,1200000,1200000,45277,0,0,0,3961000,789000,5010000,45277
,1200000,1200000,1200000,1200000,44790,0,0,0,3988000,794000,5019000,44790
,1200000,1200000,1200000,1200000,44303,0,0,0,3988000,794000,5019000,44303
,1200000,1200000,1200000,1200000,44303,0,0,0,3988000,795000,5019000,44303
,1200000,1200000,1200000,1200000,44303,0,0,0,3988000,795000,5019000,44303
,1200000,1200000,1200000,1200000,45764,0,0,0,3988000,795000,5010000,45764
,1200000,1200000,1200000,1200000,45277,0,0,0,3980000,793000,5019000,45277
,1200000,1200000,1200000,1200000,44790,0,0,0,3980000,793000,5019000,44790
,1200000,1200000,1200000,1200000,44303,0,0,0,3980000,793000,5019000,44303
,1200000,1200000,1200000,1200000,44303,0,0,0,3980000,793000,5019000,44303
,1200000,1200000,1200000,1200000,44790,0,0,0,3980000,793000,5019000,44790
,1200000,1200000,1200000,1200000,44790,0,0,0,3980000,793000,5019000,44790
,1200000,1200000,1200000,1200000,44790,0,0,0,3988000,794000,5019000,44790
,1200000,1200000,1200000,1200000,44790,0,0,0,3988000,794000,5019000,44790
,1200000,1200000,1200000,1200000,44303,0,0,0,3988000,794000,5019000,44303
,1200000,1200000,1200000,1200000,45277,0,0,0,3988000,794000,5019000,45277
,1200000,1200000,1200000,1200000,44303,0,0,0,3988000,794000,5019000,44303
,1200000,1200000,1200000,1200000,43816,0,0,0,3984000,794000,5019000,43816
,1200000,1200000,1200000,1200000,44303,0,0,0,3984000,794000,5019000,44303
,1200000,1200000,1200000,1200000,44790,0,0,0,3984000,794000,5019000,44790
,1200000,1200000,1200000,1200000,44303,0,0,0,3984000,793000,5019000,44303
,1200000,1200000,1200000,1200000,44790,0,0,0,3984000,793000,5019000,44790
,1200000,1200000,1200000,1200000,45764,0,0,0,3988000,794000,5019000,45764
,1200000,1200000,1200000,1200000,43816,0,0,0,3988000,794000,5019000,43816
,1200000,1200000,1200000,1200000,45277,0,0,0,3988000,794000,5019000,45277
,1200000,1200000,1200000,1200000,44790,0,0,0,3984000,794000,5019000,44790
,1200000,1200000,1200000,1200000,45277,0,0,0,3984000,794000,5010000,45277
,1200000,1200000,1200000,1200000,43816,0,0,0,3984000,794000,5019000,43816
,1200000,1200000,1200000,1200000,44790,0,0,0,3980000,794000,5019000,44790
,1200000,1200000,1200000,1200000,45277,0,0,0,3980000,794000,5019000,45277
,1200000,1200000,1200000,1200000,44303,0,0,0,3980000,794000,5019000,44303
,1200000,1200000,1200000,1200000,44790,0,0,0,3984000,793000,5019000,44790
,1200000,1200000,1200000,1200000,44790,0,0,0,3984000,793000,5019000,44790
,1200000,1200000,1200000,1200000,45764,0,0,0,3969000,790000,5019000,45764
,1200000,1200000,1200000,1200000,42842,0,0,0,3969000,790000,5019000,42842
,1200000,1200000,1200000,1200000,43816,0,0,0,3969000,790000,5019000,43816
,1200000,1200000,1200000,1200000,45764,0,0,0,3988000,794000,5019000,45764
,1200000,1200000,1200000,1200000,44790,0,0,0,3988000,794000,5019000,44790
,1200000,1200000,1200000,1200000,45277,0,0,0,3988000,794000,5019000,45277
,1200000,1200000,1200000,1200000,45277,0,0,0,3984000,793000,5019000,45277
,1200000,1200000,1200000,1200000,44790,0,0,0,3984000,793000,5019000,44790
,1200000,1200000,1200000,1200000,44790,0,0,0,3984000,793000,5019000,44790
,1200000,1200000,1200000,1200000,44790,0,0,0,3984000,793000,5019000,44790
,1200000,1200000,1200000,1200000,45277,0,0,0,3984000,793000,5019000,45277
,1200000,1200000,1200000,1200000,43816,0,0,0,3984000,793000,5019000,43816
,1200000,1200000,1200000,1200000,44303,0,0,0,3984000,793000,5010000,44303
,1200000,1200000,1200000,1200000,44790,0,0,0,3984000,793000,5019000,44790
,1200000,1200000,1200000,1200000,45277,0,0,0,3984000,795000,5019000,45277
,1200000,1200000,1200000,1200000,44790,0,0,0,3984000,795000,5019000,44790
,1200000,1200000,1200000,1200000,44790,0,0,0,3984000,793000,5010000,44790
,1200000,1200000,1200000,1200000,43816,0,0,0,3984000,793000,5019000,43816
,1200000,1200000,1200000,1200000,44303,0,0,0,3984000,793000,5019000,44303
,1200000,1200000,1200000,1200000,44303,0,0,0,3980000,794000,5019000,44303
,1200000,1200000,1200000,1200000,44790,0,0,0,3980000,794000,5019000,44790
,1200000,1200000,1200000,1200000,44303,0,0,0,3980000,794000,5019000,44303
,1200000,1200000,1200000,1200000,45277,0,0,0,3988000,794000,5019000,45277
,1200000,1200000,1200000,1200000,44790,0,0,0,3988000,794000,5019000,44790
,1200000,1200000,1200000,1200000,44303,0,0,0,3988000,794000,5019000,44303
,1200000,1200000,1200000,1200000,44303,0,0,0,3988000,794000,5019000,44303
,1200000,1200000,1200000,1200000,45277,0,0,0,3988000,794000,5019000,45277
,1200000,1200000,1200000,1200000,44303,0,0,0,3984000,793000,5019000,44303
,1200000,1200000,1200000,1200000,44303,0,0,0,3984000,793000,5019000,44303
,1200000,1200000,1200000,1200000,44790,0,0,0,3984000,793000,5019000,44790
,1200000,1200000,1200000,1200000,45277,0,0,0,3984000,793000,5019000,45277
,1200000,1200000,1200000,1200000,44790,0,0,0,3984000,793000,5019000,44790
,1200000,1200000,1200000,1200000,45277,0,0,0,3984000,793000,5019000,45277
,1200000,1200000,1200000,1200000,45764,0,0,0,3980000,793000,5019000,45764
,1200000,1200000,1200000,1200000,44790,0,0,0,3980000,793000,5019000,44790
,1200000,1200000,1200000,1200000,44790,0,0,0,4003000,797000,5019000,44790
,1200000,1200000,1200000,1200000,45277,0,0,0,4003000,797000,5019000,45277
,1200000,1200000,1200000,1200000,44790,0,0,0,4003000,797000,5019000,44790
,1200000,1200000,1200000,1200000,44790,0,0,0,3988000,794000,5019000,44790
,1200000,1200000,1200000,1200000,43816,0,0,0,3988000,794000,5019000,43816
,1200000,1200000,1200000,1200000,44303,0,0,0,3988000,794000,5019000,44303
,1200000,1200000,1200000,1200000,44790,0,0,0,3984000,794000,5019000,44790
,1200000,1200000,1200000,1200000,44790,0,0,0,3984000,794000,5019000,44790
,1200000,1200000,1200000,1200000,44790,0,0,0,3984000,794000,5019000,44790
,1200000,1200000,1200000,1200000,44790,0,0,0,3992000,795000,5010000,44790
,1200000,1200000,1200000,1200000,44790,0,0,0,3992000,795000,5019000,44790
,1200000,1200000,1200000,1200000,44790,0,0,0,3984000,795000,5019000,44790
,1200000,1200000,1200000,1200000,45277,0,0,0,3984000,795000,5019000,45277
,1200000,1200000,1200000,1200000,44790,0,0,0,3984000,795000,5010000,44790
,1200000,1200000,1200000,1200000,44790,0,0,0,3980000,794000,5019000,44790
,1200000,1200000,1200000,1200000,44303,0,0,0,3980000,794000,5019000,44303
,1200000,1200000,1200000,1200000,45277,0,0,0,3980000,794000,5019000,45277
,1200000,1200000,1200000,1200000,44790,0,0,0,3988000,794000,5019000,44790
,1200000,1200000,1200000,1200000,44303,0,0,0,3988000,794000,5019000,44303
,1200000,1200000,1200000,1200000,44303,0,0,0,3992000,795000,5010000,44303
,1200000,1200000,1200000,1200000,45277,0,0,0,3992000,795000,5019000,45277
,1200000,1200000,1200000,1200000,45277,0,0,0,3992000,795000,5010000,45277
,1200000,1200000,1200000,1200000,45277,0,0,0,3984000,795000,5019000,45277
,1200000,1200000,1200000,1200000,45764,0,0,0,3984000,795000,5019000,45764
,1200000,1200000,1200000,1200000,44790,0,0,0,3984000,795000,5019000,44790
,1200000,1200000,1200000,1200000,44790,0,0,0,3984000,794000,5010000,44790
,1200000,1200000,1200000,1200000,45764,0,0,0,3984000,794000,5019000,45764
,1200000,1200000,1200000,1200000,44790,0,0,0,3984000,794000,5019000,44790
,1200000,1200000,1200000,1200000,46251,0,0,0,3984000,794000,5010000,46251
,1200000,1200000,1200000,1200000,44303,0,0,0,3984000,794000,5019000,44303
,1200000,1200000,1200000,1200000,44303,0,0,0,3988000,795000,5019000,44303
,1200000,1200000,1200000,1200000,45277,0,0,0,3988000,795000,5010000,45277
,1200000,1200000,1200000,1200000,44790,0,0,0,3988000,795000,5010000,44790
,1200000,1200000,1200000,1200000,45277,0,0,0,3973000,793000,5019000,45277
,1200000,1200000,1200000,1200000,44303,0,0,0,3973000,793000,5010000,44303
,1200000,1200000,1200000,1200000,44790,0,0,0,3973000,793000,5010000,44790
,1200000,1200000,1200000,1200000,45277,0,0,0,3984000,795000,5019000,45277
,1200000,1200000,1200000,1200000,44790,0,0,0,3984000,795000,5019000,44790
,1200000,1200000,1200000,1200000,45277,0,0,0,3984000,794000,5019000,45277
,1200000,1200000,1200000,1200000,45277,0,0,0,3984000,794000,5019000,45277
,1200000,1200000,1200000,1200000,45764,0,0,0,3984000,794000,5019000,45764
,1200000,1200000,1200000,1200000,45277,0,0,0,3988000,794000,5019000,45277
,1200000,1200000,1200000,1200000,45764,0,0,0,3988000,794000,5010000,45764
,1200000,1200000,1200000,1200000,44790,0,0,0,3988000,794000,5019000,44790
,1200000,1200000,1200000,1200000,45764,0,0,0,3988000,796000,5019000,45764
,1200000,1200000,1200000,1200000,45277,0,0,0,3988000,796000,5019000,45277
,1200000,1200000,1200000,1200000,44790,0,0,0,3984000,793000,5010000,44790
,1200000,1200000,1200000,1200000,44790,0,0,0,3984000,793000,5019000,44790
,1200000,1200000,1200000,1200000,45277,0,0,0,3984000,793000,5019000,45277
,1200000,1200000,1200000,1200000,45764,0,0,0,3984000,794000,5019000,45764
,1200000,1200000,1200000,1200000,44790,0,0,0,3984000,794000,5019000,44790
,1200000,1200000,1200000,1200000,45277,0,0,0,3984000,794000,5019000,45277
