UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
100000,,,,,,,,,,,,
,1300000,1300000,1300000,1300000,50634,0,0,0,5316000,1061000,5019000,50634
,1300000,1300000,1300000,1300000,50147,0,0,0,5293000,1056000,5019000,50147
,1300000,1300000,1300000,1300000,50147,0,0,0,5293000,1056000,5019000,50147
,1300000,1300000,1300000,1300000,50634,0,0,0,5293000,1056000,5019000,50634
,1300000,1300000,1300000,1300000,51121,0,0,0,5316000,1061000,5019000,51121
,1300000,1300000,1300000,1300000,52095,0,0,0,5316000,1061000,5019000,52095
,1300000,1300000,1300000,1300000,50147,0,0,0,5316000,1061000,5019000,50147
,1300000,1300000,1300000,1300000,51608,0,0,0,5316000,1061000,5019000,51608
,1300000,1300000,1300000,1300000,51608,0,0,0,5316000,1061000,5019000,51608
,1300000,1300000,1300000,1300000,51608,0,0,0,5316000,1060000,5019000,51608
,1300000,1300000,1300000,1300000,51608,0,0,0,5316000,1060000,5019000,51608
,1300000,1300000,1300000,1300000,51121,0,0,0,5316000,1060000,5010000,51121
,1300000,1300000,1300000,1300000,52095,0,0,0,5309000,1060000,5019000,52095
,1300000,1300000,1300000,1300000,52582,0,0,0,5309000,1060000,5019000,52582
,1300000,1300000,1300000,1300000,52582,0,0,0,5309000,1060000,5019000,52582
,1300000,1300000,1300000,1300000,51121,0,0,0,5316000,1061000,5019000,51121
,1300000,1300000,1300000,1300000,52095,0,0,0,5316000,1061000,5010000,52095
,1300000,1300000,1300000,1300000,52095,0,0,0,5316000,1061000,5019000,52095
,1300000,1300000,1300000,1300000,52095,0,0,0,5324000,1063000,5019000,52095
,1300000,1300000,1300000,1300000,52095,0,0,0,5324000,1063000,5019000,52095
,1300000,1300000,1300000,1300000,52095,0,0,0,5316000,1061000,5019000,52095
,1300000,1300000,1300000,1300000,52582,0,0,0,5316000,1061000,5019000,52582
,1300000,1300000,1300000,1300000,51608,0,0,0,5316000,1061000,5019000,51608
,1300000,1300000,1300000,1300000,51608,0,0,0,5309000,1059000,5019000,51608
,1300000,1300000,1300000,1300000,52095,0,0,0,5309000,1059000,5019000,52095
,1300000,1300000,1300000,1300000,52582,0,0,0,5309000,1059000,5019000,52582
,1300000,1300000,1300000,1300000,52095,0,0,0,5320000,1062000,5019000,52095
,1300000,1300000,1300000,1300000,52095,0,0,0,5320000,1062000,5019000,52095
,1300000,1300000,1300000,1300000,52582,0,0,0,5328000,1063000,5019000,52582
,1300000,1300000,1300000,1300000,53069,0,0,0,5328000,1063000,5019000,53069
,1300000,1300000,1300000,1300000,53069,0,0,0,5328000,1063000,5010000,53069
,1300000,1300000,1300000,1300000,52095,0,0,0,5328000,1064000,5019000,52095
,1300000,1300000,1300000,1300000,52582,0,0,0,5328000,1064000,5019000,52582
,1300000,1300000,1300000,1300000,51121,0,0,0,5328000,1064000,5019000,51121
,1300000,1300000,1300000,1300000,52582,0,0,0,5332000,1064000,5019000,52582
,1300000,1300000,1300000,1300000,52582,0,0,0,5332000,1064000,5019000,52582
,1300000,1300000,1300000,1300000,52095,0,0,0,5328000,1062000,5019000,52095
,1300000,1300000,1300000,1300000,53069,0,0,0,5328000,1062000,5019000,53069
,1300000,1300000,1300000,1300000,52095,0,0,0,5328000,1062000,5019000,52095
,1300000,1300000,1300000,1300000,53069,0,0,0,5332000,1063000,5010000,53069
,1300000,1300000,1300000,1300000,52582,0,0,0,5332000,1063000,5019000,52582
,1300000,1300000,1300000,1300000,52582,0,0,0,5332000,1063000,5019000,52582
,1300000,1300000,1300000,1300000,53069,0,0,0,5328000,1064000,5019000,53069
,1300000,1300000,1300000,1300000,52582,0,0,0,5328000,1064000,5019000,52582
,1300000,1300000,1300000,1300000,52582,0,0,0,5328000,1064000,5019000,52582
,1300000,1300000,1300000,1300000,52582,0,0,0,5328000,1063000,5019000,52582
,1300000,1300000,1300000,1300000,53556,0,0,0,5328000,1063000,5019000,53556
,1300000,1300000,1300000,1300000,52582,0,0,0,5316000,1061000,5019000,52582
,1300000,1300000,1300000,1300000,53069,0,0,0,5316000,1061000,5019000,53069
,1300000,1300000,1300000,1300000,53069,0,0,0,5316000,1061000,5019000,53069
,1300000,1300000,1300000,1300000,52095,0,0,0,5328000,1063000,5019000,52095
,1300000,1300000,1300000,1300000,54043,0,0,0,5328000,1063000,5019000,54043
,1300000,1300000,1300000,1300000,52095,0,0,0,5328000,1063000,5019000,52095
